1123 O___;2445 XX__;3643 XX__;1224 O___;3545 XXXX;;
1123 O___;2445 XX__;3643 XX__;1224 OO__;2646 XXXX;;
1123 O___;2445 XX__;3643 XX__;1224 OOO_;2642 XXXX;;
1123 O___;2445 XX__;3643 XX__;1224 X___;3444 XXXX;;
1123 O___;2445 XX__;3643 XXO_;3345 XX__;3446 XXXX;;
1123 O___;2445 XX__;3643 XXO_;3345 XXXX;;;
1123 O___;2445 XX__;3643 XXX_;3645 XXXX;;;
1123 O___;2445 XXO_;6246 O___;4415 XXX_;4435 XXXX;;
1123 O___;2445 XXO_;6246 O___;4415 XXXX;;;
1123 O___;2445 XXO_;6246 OO__;2452 XXXX;;;
1123 O___;2445 XXO_;6246 OOO_;2464 XXXX;;;
1123 O___;2445 XXO_;6246 X___;4345 XOO_;5441 XXXX;;
1123 O___;2445 XXO_;6246 X___;4345 XXXX;;;
1123 O___;2445 XXO_;6246 XO__;2542 XX__;4442 XXXX;;
1123 O___;2445 XXO_;6246 XO__;2542 XXXX;;;
1123 O___;2445 XXO_;6246 XOO_;2456 XOO_;2644 XXXX;;
1123 O___;2445 XXO_;6246 XOO_;2456 XXXX;;;
1123 O___;2445 XXO_;6246 XX__;2244 XX__;5245 XXXX;;
1123 O___;2445 XXO_;6246 XX__;2244 XXXX;;;
1123 O___;2445 XXO_;6246 XXO_;2546 XOO_;6442 XXXX;;
1123 O___;2445 XXO_;6246 XXO_;2546 XXXX;;;
1123 O___;2445 XXO_;6246 XXX_;6245 XXXX;;;
1123 O___;2445 XXOO;2454 OOOO;4245 XXXX;;;
1123 O___;2445 XXOO;2454 XOOO;5442 XXXX;;;
1123 O___;2445 XXOO;2454 XXOO;2544 XXXX;;;
1123 O___;2445 XXOO;2454 XXXX;;;;
1123 O___;2445 XXX_;1265 O___;2442 XXX_;2444 XXXX;;
1123 O___;2445 XXX_;1265 O___;2442 XXXX;;;
1123 O___;2445 XXX_;1265 OO__;2446 XXXX;;;
1123 O___;2445 XXX_;1265 X___;3445 XXXX;;;
1123 O___;2445 XXX_;1265 XO__;2455 XXOO;2545 XXXX;;
1123 O___;2445 XXX_;1265 XO__;2455 XXXX;;;
1123 O___;2445 XXX_;1265 XOO_;2645 XXXX;;;
1123 O___;2445 XXX_;1265 XX__;2245 XXXX;;;
1123 O___;2445 XXX_;1265 XXO_;2465 XXXX;;;
1123 O___;2445 XXXX;;;;;
1123 OO__;2214 O___;3561 OO__;5352 XO__;6632 XXXX;;
1123 OO__;2214 O___;3561 OO__;5352 XX__;6332 XXXX;;
1123 OO__;2214 O___;3561 OO__;5352 XXX_;5332 XXXX;;
1123 OO__;2214 O___;3561 OO__;5352 XXXX;;;
1123 OO__;2214 O___;3561 OOO_;5632 XOOO;6352 XXXX;;
1123 OO__;2214 O___;3561 OOO_;5632 XXXX;;;
1123 OO__;2214 O___;3561 X___;3332 XXXX;;;
1123 OO__;2214 O___;3561 XO__;3352 XOO_;5532 XXXX;;
1123 OO__;2214 O___;3561 XO__;3352 XX__;6362 XXXX;;
1123 OO__;2214 O___;3561 XO__;3352 XXO_;3632 XXXX;;
1123 OO__;2214 O___;3561 XO__;3352 XXXX;;;
1123 OO__;2214 O___;3561 XOO_;5356 OO__;6631 XXXX;;
1123 OO__;2214 O___;3561 XOO_;5356 OOO_;6532 XXXX;;
1123 OO__;2214 O___;3561 XOO_;5356 XO__;6331 XXXX;;
1123 OO__;2214 O___;3561 XOO_;5356 XOO_;3652 XXXX;;
1123 OO__;2214 O___;3561 XOO_;5356 XX__;5331 XXXX;;
1123 OO__;2214 O___;3561 XOO_;5356 XXO_;5362 XXXX;;
1123 OO__;2214 O___;3561 XOO_;5356 XXX_;5351 XXXX;;
1123 OO__;2214 O___;3561 XOOO;5631 XOOO;6351 XXXX;;
1123 OO__;2214 O___;3561 XOOO;5631 XXXX;;;
1123 OO__;2214 O___;3561 XX__;1335 O___;3662 XXXX;;
1123 OO__;2214 O___;3561 XX__;1335 OO__;3552 XXXX;;
1123 OO__;2214 O___;3561 XX__;1335 XO__;3362 XXXX;;
1123 OO__;2214 O___;3561 XX__;1335 XOO_;3532 XXXX;;
1123 OO__;2214 O___;3561 XX__;1335 XXO_;3331 XXXX;;
1123 OO__;2214 O___;3561 XXO_;3351 XOO_;5531 XXXX;;
1123 OO__;2214 O___;3561 XXO_;3351 XX__;6361 XXXX;;
1123 OO__;2214 O___;3561 XXO_;3351 XXO_;3631 XXXX;;
1123 OO__;2214 O___;3561 XXO_;3351 XXXX;;;
1123 OO__;2214 O___;3561 XXOO;3351 XOO_;6531 XXXX;;
1123 OO__;2214 O___;3561 XXOO;3351 XXO_;5361 XXXX;;
1123 OO__;2214 O___;3561 XXOO;3351 XXX_;3651 XXXX;;
1123 OO__;2214 O___;3561 XXX_;1351 OO__;3562 XXXX;;
1123 OO__;2214 O___;3561 XXX_;1351 XO__;3661 XXXX;;
1123 OO__;2214 O___;3561 XXX_;1351 XOO_;3531 XXXX;;
1123 OO__;2214 O___;3561 XXX_;1351 XX__;3361 XXXX;;
1123 OO__;2214 O___;3561 XXX_;1351 XXO_;3551 XXXX;;
1123 OO__;2214 O___;3561 XXXX;;;;
1123 OO__;2214 OO__;3341 OO__;4514 O___;6432 XXXX;;
1123 OO__;2214 OO__;3341 OO__;4514 OO__;5432 XXXX;;
1123 OO__;2214 OO__;3341 OO__;4514 X___;4632 XXXX;;
1123 OO__;2214 OO__;3341 OO__;4514 XO__;4432 XXXX;;
1123 OO__;2214 OO__;3341 OO__;4514 XX__;4532 XXXX;;
1123 OO__;2214 OO__;3341 XO__;3452 XOO_;4362 XXXX;;
1123 OO__;2214 OO__;3341 XO__;3452 XXOO;4352 XXXX;;
1123 OO__;2214 OO__;3341 XO__;3452 XXX_;3462 XXXX;;
1123 OO__;2214 OO__;3341 XO__;3452 XXXX;;;
1123 OO__;2214 OO__;3341 XOO_;4514 O___;3432 XXXX;;
